pathway	entrezgene	hgnc_symbol
KEGG_PYRIMIDINE_METABOLISM	5427	POLE2
KEGG_PYRIMIDINE_METABOLISM	5424	POLD1
KEGG_PYRIMIDINE_METABOLISM	5425	POLD2
KEGG_PYRIMIDINE_METABOLISM	5426	POLE
KEGG_PYRIMIDINE_METABOLISM	790	CAD
KEGG_PYRIMIDINE_METABOLISM	129607	CMPK2
KEGG_PYRIMIDINE_METABOLISM	64425	POLR1E
KEGG_PYRIMIDINE_METABOLISM	84618	NT5C1A
KEGG_PYRIMIDINE_METABOLISM	11128	POLR3A
KEGG_PYRIMIDINE_METABOLISM	1635	DCTD
KEGG_PYRIMIDINE_METABOLISM	5431	POLR2B
KEGG_PYRIMIDINE_METABOLISM	5430	POLR2A
KEGG_PYRIMIDINE_METABOLISM	1633	DCK
KEGG_PYRIMIDINE_METABOLISM	5433	POLR2D
KEGG_PYRIMIDINE_METABOLISM	5432	POLR2C
KEGG_PYRIMIDINE_METABOLISM	83549	UCK1
KEGG_PYRIMIDINE_METABOLISM	51733	UPB1
KEGG_PYRIMIDINE_METABOLISM	10587	TXNRD2
KEGG_PYRIMIDINE_METABOLISM	51727	CMPK1
KEGG_PYRIMIDINE_METABOLISM	51728	POLR3K
KEGG_PYRIMIDINE_METABOLISM	50484	RRM2B
KEGG_PYRIMIDINE_METABOLISM	4860	PNP
KEGG_PYRIMIDINE_METABOLISM	84172	POLR1B
KEGG_PYRIMIDINE_METABOLISM	151531	UPP2
KEGG_PYRIMIDINE_METABOLISM	56474	CTPS2
KEGG_PYRIMIDINE_METABOLISM	246721	POLR2J2
KEGG_PYRIMIDINE_METABOLISM	978	CDA
KEGG_PYRIMIDINE_METABOLISM	56953	NT5M
KEGG_PYRIMIDINE_METABOLISM	1854	DUT
KEGG_PYRIMIDINE_METABOLISM	171568	POLR3H
KEGG_PYRIMIDINE_METABOLISM	54963	UCKL1
KEGG_PYRIMIDINE_METABOLISM	548644	POLR2J3
KEGG_PYRIMIDINE_METABOLISM	25885	POLR1A
KEGG_PYRIMIDINE_METABOLISM	55703	POLR3B
KEGG_PYRIMIDINE_METABOLISM	9583	ENTPD4
KEGG_PYRIMIDINE_METABOLISM	3704	ITPA
KEGG_PYRIMIDINE_METABOLISM	9533	POLR1C
KEGG_PYRIMIDINE_METABOLISM	56655	POLE4
KEGG_PYRIMIDINE_METABOLISM	6240	RRM1
KEGG_PYRIMIDINE_METABOLISM	6241	RRM2
KEGG_PYRIMIDINE_METABOLISM	661	POLR3D
KEGG_PYRIMIDINE_METABOLISM	51251	NT5C3A
KEGG_PYRIMIDINE_METABOLISM	1807	DPYS
KEGG_PYRIMIDINE_METABOLISM	1806	DPYD
KEGG_PYRIMIDINE_METABOLISM	1890	TYMP
KEGG_PYRIMIDINE_METABOLISM	7372	UMPS
KEGG_PYRIMIDINE_METABOLISM	7371	UCK2
KEGG_PYRIMIDINE_METABOLISM	84265	POLR3GL
KEGG_PYRIMIDINE_METABOLISM	7083	TK1
KEGG_PYRIMIDINE_METABOLISM	4907	NT5E
KEGG_PYRIMIDINE_METABOLISM	7084	TK2
KEGG_PYRIMIDINE_METABOLISM	7378	UPP1
KEGG_PYRIMIDINE_METABOLISM	955	ENTPD6
KEGG_PYRIMIDINE_METABOLISM	957	ENTPD5
KEGG_PYRIMIDINE_METABOLISM	956	ENTPD3
KEGG_PYRIMIDINE_METABOLISM	953	ENTPD1
KEGG_PYRIMIDINE_METABOLISM	93034	NT5C1B
KEGG_PYRIMIDINE_METABOLISM	30833	NT5C
KEGG_PYRIMIDINE_METABOLISM	29922	NME7
KEGG_PYRIMIDINE_METABOLISM	50808	AK3
KEGG_PYRIMIDINE_METABOLISM	30834	ZNRD1
KEGG_ARGININE_AND_PROLINE_METABOLISM	6723	SRM
KEGG_ARGININE_AND_PROLINE_METABOLISM	113451	AZIN2
KEGG_ARGININE_AND_PROLINE_METABOLISM	2747	GLUD2
KEGG_ARGININE_AND_PROLINE_METABOLISM	27165	GLS2
KEGG_ARGININE_AND_PROLINE_METABOLISM	383	ARG1
KEGG_ARGININE_AND_PROLINE_METABOLISM	384	ARG2
KEGG_ARGININE_AND_PROLINE_METABOLISM	2746	GLUD1
KEGG_ARGININE_AND_PROLINE_METABOLISM	2744	GLS
KEGG_ARGININE_AND_PROLINE_METABOLISM	435	ASL
KEGG_ARGININE_AND_PROLINE_METABOLISM	548596	CKMT1A
KEGG_ARGININE_AND_PROLINE_METABOLISM	8974	P4HA2
KEGG_ARGININE_AND_PROLINE_METABOLISM	6611	SMS
KEGG_ARGININE_AND_PROLINE_METABOLISM	1152	CKB
KEGG_ARGININE_AND_PROLINE_METABOLISM	4846	NOS3
KEGG_ARGININE_AND_PROLINE_METABOLISM	4843	NOS2
KEGG_ARGININE_AND_PROLINE_METABOLISM	4842	NOS1
KEGG_ARGININE_AND_PROLINE_METABOLISM	2806	GOT2
KEGG_ARGININE_AND_PROLINE_METABOLISM	2752	GLUL
KEGG_ARGININE_AND_PROLINE_METABOLISM	5033	P4HA1
KEGG_ARGININE_AND_PROLINE_METABOLISM	26	AOC1
KEGG_ARGININE_AND_PROLINE_METABOLISM	501	ALDH7A1
KEGG_ARGININE_AND_PROLINE_METABOLISM	51056	LAP3
KEGG_ARGININE_AND_PROLINE_METABOLISM	79814	AGMAT
KEGG_ARGININE_AND_PROLINE_METABOLISM	2805	GOT1
KEGG_ARGININE_AND_PROLINE_METABOLISM	5831	PYCR1
KEGG_ARGININE_AND_PROLINE_METABOLISM	445	ASS1
KEGG_ARGININE_AND_PROLINE_METABOLISM	5832	ALDH18A1
KEGG_ARGININE_AND_PROLINE_METABOLISM	6303	SAT1
KEGG_ARGININE_AND_PROLINE_METABOLISM	162417	NAGS
KEGG_ARGININE_AND_PROLINE_METABOLISM	1610	DAO
KEGG_ARGININE_AND_PROLINE_METABOLISM	262	AMD1
KEGG_ARGININE_AND_PROLINE_METABOLISM	4129	MAOB
KEGG_ARGININE_AND_PROLINE_METABOLISM	4128	MAOA
KEGG_ARGININE_AND_PROLINE_METABOLISM	1373	CPS1
KEGG_ARGININE_AND_PROLINE_METABOLISM	283208	P4HA3
KEGG_ARGININE_AND_PROLINE_METABOLISM	219	ALDH1B1
KEGG_ARGININE_AND_PROLINE_METABOLISM	2628	GATM
KEGG_ARGININE_AND_PROLINE_METABOLISM	217	ALDH2
KEGG_ARGININE_AND_PROLINE_METABOLISM	5009	OTC
KEGG_ARGININE_AND_PROLINE_METABOLISM	58510	PRODH2
KEGG_ARGININE_AND_PROLINE_METABOLISM	4942	OAT
KEGG_ARGININE_AND_PROLINE_METABOLISM	1158	CKM
KEGG_ARGININE_AND_PROLINE_METABOLISM	95	ACY1
KEGG_ARGININE_AND_PROLINE_METABOLISM	112483	SAT2
KEGG_ARGININE_AND_PROLINE_METABOLISM	223	ALDH9A1
KEGG_ARGININE_AND_PROLINE_METABOLISM	224	ALDH3A2
KEGG_ARGININE_AND_PROLINE_METABOLISM	1159	CKMT1B
KEGG_ARGININE_AND_PROLINE_METABOLISM	65263	PYCR3
KEGG_ARGININE_AND_PROLINE_METABOLISM	2593	GAMT
KEGG_ARGININE_AND_PROLINE_METABOLISM	5625	PRODH
KEGG_ARGININE_AND_PROLINE_METABOLISM	8659	ALDH4A1
KEGG_ARGININE_AND_PROLINE_METABOLISM	1160	CKMT2
KEGG_ARGININE_AND_PROLINE_METABOLISM	29920	PYCR2
KEGG_ARGININE_AND_PROLINE_METABOLISM	4953	ODC1
KEGG_GLUTATHIONE_METABOLISM	6723	SRM
KEGG_GLUTATHIONE_METABOLISM	2678	GGT1
KEGG_GLUTATHIONE_METABOLISM	2950	GSTP1
KEGG_GLUTATHIONE_METABOLISM	2953	GSTT2
KEGG_GLUTATHIONE_METABOLISM	2952	GSTT1
KEGG_GLUTATHIONE_METABOLISM	2954	GSTZ1
KEGG_GLUTATHIONE_METABOLISM	50484	RRM2B
KEGG_GLUTATHIONE_METABOLISM	6611	SMS
KEGG_GLUTATHIONE_METABOLISM	5226	PGD
KEGG_GLUTATHIONE_METABOLISM	9446	GSTO1
KEGG_GLUTATHIONE_METABOLISM	221357	GSTA5
KEGG_GLUTATHIONE_METABOLISM	4258	MGST2
KEGG_GLUTATHIONE_METABOLISM	51056	LAP3
KEGG_GLUTATHIONE_METABOLISM	4257	MGST1
KEGG_GLUTATHIONE_METABOLISM	4259	MGST3
KEGG_GLUTATHIONE_METABOLISM	2940	GSTA3
KEGG_GLUTATHIONE_METABOLISM	2944	GSTM1
KEGG_GLUTATHIONE_METABOLISM	2882	GPX7
KEGG_GLUTATHIONE_METABOLISM	2941	GSTA4
KEGG_GLUTATHIONE_METABOLISM	257202	GPX6
KEGG_GLUTATHIONE_METABOLISM	2948	GSTM4
KEGG_GLUTATHIONE_METABOLISM	79017	GGCT
KEGG_GLUTATHIONE_METABOLISM	2947	GSTM3
KEGG_GLUTATHIONE_METABOLISM	2946	GSTM2
KEGG_GLUTATHIONE_METABOLISM	2949	GSTM5
KEGG_GLUTATHIONE_METABOLISM	2938	GSTA1
KEGG_GLUTATHIONE_METABOLISM	2939	GSTA2
KEGG_GLUTATHIONE_METABOLISM	2936	GSR
KEGG_GLUTATHIONE_METABOLISM	2937	GSS
KEGG_GLUTATHIONE_METABOLISM	6240	RRM1
KEGG_GLUTATHIONE_METABOLISM	6241	RRM2
KEGG_GLUTATHIONE_METABOLISM	2729	GCLC
KEGG_GLUTATHIONE_METABOLISM	373156	GSTK1
KEGG_GLUTATHIONE_METABOLISM	2880	GPX5
KEGG_GLUTATHIONE_METABOLISM	51060	TXNDC12
KEGG_GLUTATHIONE_METABOLISM	2876	GPX1
KEGG_GLUTATHIONE_METABOLISM	2877	GPX2
KEGG_GLUTATHIONE_METABOLISM	2878	GPX3
KEGG_GLUTATHIONE_METABOLISM	3418	IDH2
KEGG_GLUTATHIONE_METABOLISM	2879	GPX4
KEGG_GLUTATHIONE_METABOLISM	3417	IDH1
KEGG_GLUTATHIONE_METABOLISM	26873	OPLAH
KEGG_GLUTATHIONE_METABOLISM	2730	GCLM
KEGG_GLUTATHIONE_METABOLISM	124975	GGT6
KEGG_GLUTATHIONE_METABOLISM	290	ANPEP
KEGG_GLUTATHIONE_METABOLISM	2686	GGT7
KEGG_GLUTATHIONE_METABOLISM	119391	GSTO2
KEGG_GLUTATHIONE_METABOLISM	2687	GGT5
KEGG_GLUTATHIONE_METABOLISM	2539	G6PD
KEGG_GLUTATHIONE_METABOLISM	4953	ODC1
KEGG_ARACHIDONIC_ACID_METABOLISM	2053	EPHX2
KEGG_ARACHIDONIC_ACID_METABOLISM	1571	CYP2E1
KEGG_ARACHIDONIC_ACID_METABOLISM	240	ALOX5
KEGG_ARACHIDONIC_ACID_METABOLISM	1579	CYP4A11
KEGG_ARACHIDONIC_ACID_METABOLISM	1573	CYP2J2
KEGG_ARACHIDONIC_ACID_METABOLISM	2678	GGT1
KEGG_ARACHIDONIC_ACID_METABOLISM	50487	PLA2G3
KEGG_ARACHIDONIC_ACID_METABOLISM	8644	AKR1C3
KEGG_ARACHIDONIC_ACID_METABOLISM	5740	PTGIS
KEGG_ARACHIDONIC_ACID_METABOLISM	242	ALOX12B
KEGG_ARACHIDONIC_ACID_METABOLISM	8529	CYP4F2
KEGG_ARACHIDONIC_ACID_METABOLISM	1562	CYP2C18
KEGG_ARACHIDONIC_ACID_METABOLISM	80142	PTGES2
KEGG_ARACHIDONIC_ACID_METABOLISM	247	ALOX15B
KEGG_ARACHIDONIC_ACID_METABOLISM	246	ALOX15
KEGG_ARACHIDONIC_ACID_METABOLISM	8681	JMJD7-PLA2G4B
KEGG_ARACHIDONIC_ACID_METABOLISM	8398	PLA2G6
KEGG_ARACHIDONIC_ACID_METABOLISM	30814	PLA2G2E
KEGG_ARACHIDONIC_ACID_METABOLISM	8399	PLA2G10
KEGG_ARACHIDONIC_ACID_METABOLISM	5320	PLA2G2A
KEGG_ARACHIDONIC_ACID_METABOLISM	5321	PLA2G4A
KEGG_ARACHIDONIC_ACID_METABOLISM	5322	PLA2G5
KEGG_ARACHIDONIC_ACID_METABOLISM	5743	PTGS2
KEGG_ARACHIDONIC_ACID_METABOLISM	84647	PLA2G12B
KEGG_ARACHIDONIC_ACID_METABOLISM	5742	PTGS1
KEGG_ARACHIDONIC_ACID_METABOLISM	100137049	PLA2G4B
KEGG_ARACHIDONIC_ACID_METABOLISM	64600	PLA2G2F
KEGG_ARACHIDONIC_ACID_METABOLISM	239	ALOX12
KEGG_ARACHIDONIC_ACID_METABOLISM	1559	CYP2C9
KEGG_ARACHIDONIC_ACID_METABOLISM	2882	GPX7
KEGG_ARACHIDONIC_ACID_METABOLISM	257202	GPX6
KEGG_ARACHIDONIC_ACID_METABOLISM	1557	CYP2C19
KEGG_ARACHIDONIC_ACID_METABOLISM	1558	CYP2C8
KEGG_ARACHIDONIC_ACID_METABOLISM	873	CBR1
KEGG_ARACHIDONIC_ACID_METABOLISM	1555	CYP2B6
KEGG_ARACHIDONIC_ACID_METABOLISM	874	CBR3
KEGG_ARACHIDONIC_ACID_METABOLISM	113612	CYP2U1
KEGG_ARACHIDONIC_ACID_METABOLISM	5319	PLA2G1B
KEGG_ARACHIDONIC_ACID_METABOLISM	4048	LTA4H
KEGG_ARACHIDONIC_ACID_METABOLISM	9536	PTGES
KEGG_ARACHIDONIC_ACID_METABOLISM	2880	GPX5
KEGG_ARACHIDONIC_ACID_METABOLISM	2876	GPX1
KEGG_ARACHIDONIC_ACID_METABOLISM	284541	CYP4A22
KEGG_ARACHIDONIC_ACID_METABOLISM	2877	GPX2
KEGG_ARACHIDONIC_ACID_METABOLISM	2878	GPX3
KEGG_ARACHIDONIC_ACID_METABOLISM	2879	GPX4
KEGG_ARACHIDONIC_ACID_METABOLISM	4051	CYP4F3
KEGG_ARACHIDONIC_ACID_METABOLISM	123745	PLA2G4E
KEGG_ARACHIDONIC_ACID_METABOLISM	4056	LTC4S
KEGG_ARACHIDONIC_ACID_METABOLISM	124975	GGT6
KEGG_ARACHIDONIC_ACID_METABOLISM	2686	GGT7
KEGG_ARACHIDONIC_ACID_METABOLISM	2687	GGT5
KEGG_ARACHIDONIC_ACID_METABOLISM	27306	HPGDS
KEGG_ARACHIDONIC_ACID_METABOLISM	391013	PLA2G2C
KEGG_ARACHIDONIC_ACID_METABOLISM	5730	PTGDS
KEGG_ARACHIDONIC_ACID_METABOLISM	26279	PLA2G2D
KEGG_ARACHIDONIC_ACID_METABOLISM	81579	PLA2G12A
KEGG_ARACHIDONIC_ACID_METABOLISM	6916	TBXAS1
KEGG_FOLATE_BIOSYNTHESIS	5860	QDPR
KEGG_FOLATE_BIOSYNTHESIS	250	ALPP
KEGG_FOLATE_BIOSYNTHESIS	251	ALPG
KEGG_FOLATE_BIOSYNTHESIS	1719	DHFR
KEGG_FOLATE_BIOSYNTHESIS	8836	GGH
KEGG_FOLATE_BIOSYNTHESIS	2643	GCH1
KEGG_FOLATE_BIOSYNTHESIS	2356	FPGS
KEGG_FOLATE_BIOSYNTHESIS	6697	SPR
KEGG_FOLATE_BIOSYNTHESIS	249	ALPL
KEGG_FOLATE_BIOSYNTHESIS	5805	PTS
KEGG_FOLATE_BIOSYNTHESIS	248	ALPI
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	1572	CYP2F1
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	1571	CYP2E1
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	1109	AKR1C4
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	2052	EPHX1
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	1577	CYP3A5
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	54490	UGT2B28
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	1576	CYP3A4
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	2950	GSTP1
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	2953	GSTT2
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	2952	GSTT1
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	8644	AKR1C3
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	2954	GSTZ1
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	1562	CYP2C18
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	125	ADH1B
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	29785	CYP2S1
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	126	ADH1C
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	127	ADH4
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	128	ADH5
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	9446	GSTO1
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	124	ADH1A
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	221357	GSTA5
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	4258	MGST2
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	4257	MGST1
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	4259	MGST3
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	2940	GSTA3
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	2944	GSTM1
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	10720	UGT2B11
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	1559	CYP2C9
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	2941	GSTA4
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	1557	CYP2C19
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	2948	GSTM4
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	1558	CYP2C8
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	2947	GSTM3
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	1555	CYP2B6
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	2946	GSTM2
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	79799	UGT2A3
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	54657	UGT1A4
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	54658	UGT1A1
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	1551	CYP3A7
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	54659	UGT1A3
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	2949	GSTM5
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	54575	UGT1A10
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	54576	UGT1A8
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	54577	UGT1A7
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	2938	GSTA1
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	54578	UGT1A6
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	2939	GSTA2
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	218	ALDH3A1
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	54579	UGT1A5
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	373156	GSTK1
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	1646	AKR1C2
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	1645	AKR1C1
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	1543	CYP1A1
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	131	ADH7
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	1544	CYP1A2
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	1545	CYP1B1
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	130	ADH6
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	10941	UGT2A1
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	220	ALDH1A3
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	221	ALDH3B1
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	222	ALDH3B2
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	64816	CYP3A43
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	54600	UGT1A9
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	27294	DHDH
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	119391	GSTO2
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	7365	UGT2B10
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	7364	UGT2B7
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	7363	UGT2B4
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	7367	UGT2B17
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	7366	UGT2B15
KEGG_MAPK_SIGNALING_PATHWAY	3725	JUN
KEGG_MAPK_SIGNALING_PATHWAY	4208	MEF2C
KEGG_MAPK_SIGNALING_PATHWAY	2005	ELK4
KEGG_MAPK_SIGNALING_PATHWAY	2002	ELK1
KEGG_MAPK_SIGNALING_PATHWAY	3727	JUND
KEGG_MAPK_SIGNALING_PATHWAY	4616	GADD45B
KEGG_MAPK_SIGNALING_PATHWAY	51776	MAP3K20
KEGG_MAPK_SIGNALING_PATHWAY	3925	STMN1
KEGG_MAPK_SIGNALING_PATHWAY	22800	RRAS2
KEGG_MAPK_SIGNALING_PATHWAY	4217	MAP3K5
KEGG_MAPK_SIGNALING_PATHWAY	4214	MAP3K1
KEGG_MAPK_SIGNALING_PATHWAY	4215	MAP3K3
KEGG_MAPK_SIGNALING_PATHWAY	4216	MAP3K4
KEGG_MAPK_SIGNALING_PATHWAY	6885	MAP3K7
KEGG_MAPK_SIGNALING_PATHWAY	1326	MAP3K8
KEGG_MAPK_SIGNALING_PATHWAY	207	AKT1
KEGG_MAPK_SIGNALING_PATHWAY	208	AKT2
KEGG_MAPK_SIGNALING_PATHWAY	409	ARRB2
KEGG_MAPK_SIGNALING_PATHWAY	929	CD14
KEGG_MAPK_SIGNALING_PATHWAY	408	ARRB1
KEGG_MAPK_SIGNALING_PATHWAY	4893	NRAS
KEGG_MAPK_SIGNALING_PATHWAY	80824	DUSP16
KEGG_MAPK_SIGNALING_PATHWAY	63928	CHP2
KEGG_MAPK_SIGNALING_PATHWAY	25780	RASGRP3
KEGG_MAPK_SIGNALING_PATHWAY	4791	NFKB2
KEGG_MAPK_SIGNALING_PATHWAY	4790	NFKB1
KEGG_MAPK_SIGNALING_PATHWAY	4609	MYC
KEGG_MAPK_SIGNALING_PATHWAY	4776	NFATC4
KEGG_MAPK_SIGNALING_PATHWAY	1432	MAPK14
KEGG_MAPK_SIGNALING_PATHWAY	2318	FLNC
KEGG_MAPK_SIGNALING_PATHWAY	2316	FLNA
KEGG_MAPK_SIGNALING_PATHWAY	3845	KRAS
KEGG_MAPK_SIGNALING_PATHWAY	2317	FLNB
KEGG_MAPK_SIGNALING_PATHWAY	5613	PRKX
KEGG_MAPK_SIGNALING_PATHWAY	7189	TRAF6
KEGG_MAPK_SIGNALING_PATHWAY	7042	TGFB2
KEGG_MAPK_SIGNALING_PATHWAY	1843	DUSP1
KEGG_MAPK_SIGNALING_PATHWAY	1844	DUSP2
KEGG_MAPK_SIGNALING_PATHWAY	7040	TGFB1
KEGG_MAPK_SIGNALING_PATHWAY	7186	TRAF2
KEGG_MAPK_SIGNALING_PATHWAY	627	BDNF
KEGG_MAPK_SIGNALING_PATHWAY	23118	TAB2
KEGG_MAPK_SIGNALING_PATHWAY	51295	ECSIT
KEGG_MAPK_SIGNALING_PATHWAY	7048	TGFBR2
KEGG_MAPK_SIGNALING_PATHWAY	1849	DUSP7
KEGG_MAPK_SIGNALING_PATHWAY	7046	TGFBR1
KEGG_MAPK_SIGNALING_PATHWAY	1847	DUSP5
KEGG_MAPK_SIGNALING_PATHWAY	1848	DUSP6
KEGG_MAPK_SIGNALING_PATHWAY	1845	DUSP3
KEGG_MAPK_SIGNALING_PATHWAY	7043	TGFB3
KEGG_MAPK_SIGNALING_PATHWAY	123745	PLA2G4E
KEGG_MAPK_SIGNALING_PATHWAY	1846	DUSP4
