pathway	entrezgene	hgnc_symbol
KEGG_GLYCEROLIPID_METABOLISM	2712	GK2
KEGG_GLYCEROLIPID_METABOLISM	2717	GLA
KEGG_GLYCEROLIPID_METABOLISM	501	ALDH7A1
KEGG_GLYCEROLIPID_METABOLISM	55750	AGK
KEGG_GLYCEROLIPID_METABOLISM	26007	TKFC
KEGG_GLYCEROLIPID_METABOLISM	56894	AGPAT3
KEGG_GLYCEROLIPID_METABOLISM	158835	AWAT2
KEGG_GLYCEROLIPID_METABOLISM	56895	AGPAT4
KEGG_GLYCEROLIPID_METABOLISM	231	AKR1B1
KEGG_GLYCEROLIPID_METABOLISM	5408	PNLIPRP2
KEGG_GLYCEROLIPID_METABOLISM	5407	PNLIPRP1
KEGG_GLYCEROLIPID_METABOLISM	5406	PNLIP
KEGG_GLYCEROLIPID_METABOLISM	8694	DGAT1
KEGG_GLYCEROLIPID_METABOLISM	132158	GLYCTK
KEGG_GLYCEROLIPID_METABOLISM	4023	LPL
KEGG_GLYCEROLIPID_METABOLISM	219	ALDH1B1
KEGG_GLYCEROLIPID_METABOLISM	1609	DGKQ
KEGG_GLYCEROLIPID_METABOLISM	217	ALDH2
KEGG_GLYCEROLIPID_METABOLISM	1607	DGKB
KEGG_GLYCEROLIPID_METABOLISM	1608	DGKG
KEGG_GLYCEROLIPID_METABOLISM	10327	AKR1A1
KEGG_GLYCEROLIPID_METABOLISM	1606	DGKA
KEGG_GLYCEROLIPID_METABOLISM	8613	PLPP3
KEGG_GLYCEROLIPID_METABOLISM	3990	LIPC
KEGG_GLYCEROLIPID_METABOLISM	9162	DGKI
KEGG_GLYCEROLIPID_METABOLISM	253558	LCLAT1
KEGG_GLYCEROLIPID_METABOLISM	84803	GPAT3
KEGG_GLYCEROLIPID_METABOLISM	11343	MGLL
KEGG_GLYCEROLIPID_METABOLISM	137964	GPAT4
KEGG_GLYCEROLIPID_METABOLISM	223	ALDH9A1
KEGG_GLYCEROLIPID_METABOLISM	224	ALDH3A2
KEGG_GLYCEROLIPID_METABOLISM	80339	PNPLA3
KEGG_GLYCEROLIPID_METABOLISM	8611	PLPP1
KEGG_GLYCEROLIPID_METABOLISM	8612	PLPP2
KEGG_GLYCEROLIPID_METABOLISM	10554	AGPAT1
KEGG_GLYCEROLIPID_METABOLISM	10555	AGPAT2
KEGG_GLYCEROLIPID_METABOLISM	1056	CEL
KEGG_GLYCEROLIPID_METABOLISM	150763	GPAT2
KEGG_GLYCEROLIPID_METABOLISM	8513	LIPF
KEGG_MAPK_SIGNALING_PATHWAY	3725	JUN
KEGG_MAPK_SIGNALING_PATHWAY	4208	MEF2C
KEGG_MAPK_SIGNALING_PATHWAY	2005	ELK4
KEGG_MAPK_SIGNALING_PATHWAY	2002	ELK1
KEGG_MAPK_SIGNALING_PATHWAY	3727	JUND
KEGG_MAPK_SIGNALING_PATHWAY	4616	GADD45B
KEGG_MAPK_SIGNALING_PATHWAY	51776	MAP3K20
KEGG_MAPK_SIGNALING_PATHWAY	3925	STMN1
KEGG_MAPK_SIGNALING_PATHWAY	22800	RRAS2
KEGG_MAPK_SIGNALING_PATHWAY	4217	MAP3K5
KEGG_MAPK_SIGNALING_PATHWAY	4214	MAP3K1
KEGG_MAPK_SIGNALING_PATHWAY	4215	MAP3K3
KEGG_MAPK_SIGNALING_PATHWAY	4216	MAP3K4
KEGG_MAPK_SIGNALING_PATHWAY	6885	MAP3K7
KEGG_MAPK_SIGNALING_PATHWAY	1326	MAP3K8
KEGG_MAPK_SIGNALING_PATHWAY	207	AKT1
KEGG_MAPK_SIGNALING_PATHWAY	208	AKT2
KEGG_MAPK_SIGNALING_PATHWAY	409	ARRB2
KEGG_MAPK_SIGNALING_PATHWAY	929	CD14
KEGG_MAPK_SIGNALING_PATHWAY	408	ARRB1
KEGG_MAPK_SIGNALING_PATHWAY	4893	NRAS
KEGG_MAPK_SIGNALING_PATHWAY	80824	DUSP16
KEGG_MAPK_SIGNALING_PATHWAY	63928	CHP2
KEGG_MAPK_SIGNALING_PATHWAY	25780	RASGRP3
KEGG_MAPK_SIGNALING_PATHWAY	4791	NFKB2
KEGG_MAPK_SIGNALING_PATHWAY	4790	NFKB1
KEGG_MAPK_SIGNALING_PATHWAY	4609	MYC
KEGG_MAPK_SIGNALING_PATHWAY	4776	NFATC4
KEGG_MAPK_SIGNALING_PATHWAY	1432	MAPK14
KEGG_MAPK_SIGNALING_PATHWAY	2318	FLNC
KEGG_MAPK_SIGNALING_PATHWAY	2316	FLNA
KEGG_MAPK_SIGNALING_PATHWAY	3845	KRAS
KEGG_MAPK_SIGNALING_PATHWAY	2317	FLNB
KEGG_MAPK_SIGNALING_PATHWAY	5613	PRKX
KEGG_MAPK_SIGNALING_PATHWAY	7189	TRAF6
KEGG_MAPK_SIGNALING_PATHWAY	7042	TGFB2
KEGG_MAPK_SIGNALING_PATHWAY	1843	DUSP1
KEGG_MAPK_SIGNALING_PATHWAY	1844	DUSP2
KEGG_MAPK_SIGNALING_PATHWAY	7040	TGFB1
KEGG_MAPK_SIGNALING_PATHWAY	7186	TRAF2
KEGG_MAPK_SIGNALING_PATHWAY	627	BDNF
KEGG_MAPK_SIGNALING_PATHWAY	23118	TAB2
KEGG_MAPK_SIGNALING_PATHWAY	51295	ECSIT
KEGG_MAPK_SIGNALING_PATHWAY	7048	TGFBR2
KEGG_MAPK_SIGNALING_PATHWAY	1849	DUSP7
KEGG_MAPK_SIGNALING_PATHWAY	7046	TGFBR1
KEGG_MAPK_SIGNALING_PATHWAY	1847	DUSP5
KEGG_MAPK_SIGNALING_PATHWAY	1848	DUSP6
KEGG_MAPK_SIGNALING_PATHWAY	1845	DUSP3
KEGG_MAPK_SIGNALING_PATHWAY	7043	TGFB3
KEGG_MAPK_SIGNALING_PATHWAY	123745	PLA2G4E
KEGG_MAPK_SIGNALING_PATHWAY	1846	DUSP4
KEGG_MAPK_SIGNALING_PATHWAY	27091	CACNG5
KEGG_MAPK_SIGNALING_PATHWAY	27092	CACNG4
KEGG_MAPK_SIGNALING_PATHWAY	4763	NF1
KEGG_MAPK_SIGNALING_PATHWAY	81579	PLA2G12A
KEGG_MAPK_SIGNALING_PATHWAY	4773	NFATC2
KEGG_MAPK_SIGNALING_PATHWAY	115727	RASGRP4
KEGG_MAPK_SIGNALING_PATHWAY	10746	MAP3K2
KEGG_MAPK_SIGNALING_PATHWAY	4149	MAX
KEGG_MAPK_SIGNALING_PATHWAY	11221	DUSP10
KEGG_MAPK_SIGNALING_PATHWAY	2254	FGF9
KEGG_MAPK_SIGNALING_PATHWAY	2253	FGF8
KEGG_MAPK_SIGNALING_PATHWAY	2252	FGF7
KEGG_MAPK_SIGNALING_PATHWAY	2251	FGF6
KEGG_MAPK_SIGNALING_PATHWAY	2250	FGF5
KEGG_MAPK_SIGNALING_PATHWAY	2248	FGF3
KEGG_MAPK_SIGNALING_PATHWAY	2249	FGF4
KEGG_MAPK_SIGNALING_PATHWAY	2246	FGF1
KEGG_MAPK_SIGNALING_PATHWAY	2247	FGF2
KEGG_MAPK_SIGNALING_PATHWAY	84867	PTPN5
KEGG_MAPK_SIGNALING_PATHWAY	26291	FGF21
KEGG_MAPK_SIGNALING_PATHWAY	7850	IL1R2
KEGG_MAPK_SIGNALING_PATHWAY	5601	MAPK9
KEGG_MAPK_SIGNALING_PATHWAY	55799	CACNA2D3
KEGG_MAPK_SIGNALING_PATHWAY	5602	MAPK10
KEGG_MAPK_SIGNALING_PATHWAY	5600	MAPK11
KEGG_MAPK_SIGNALING_PATHWAY	10235	RASGRP2
KEGG_MAPK_SIGNALING_PATHWAY	5320	PLA2G2A
KEGG_MAPK_SIGNALING_PATHWAY	5605	MAP2K2
KEGG_MAPK_SIGNALING_PATHWAY	5321	PLA2G4A
KEGG_MAPK_SIGNALING_PATHWAY	5606	MAP2K3
KEGG_MAPK_SIGNALING_PATHWAY	2122	MECOM
KEGG_MAPK_SIGNALING_PATHWAY	5322	PLA2G5
KEGG_MAPK_SIGNALING_PATHWAY	5603	MAPK13
KEGG_MAPK_SIGNALING_PATHWAY	5604	MAP2K1
KEGG_MAPK_SIGNALING_PATHWAY	2263	FGFR2
KEGG_MAPK_SIGNALING_PATHWAY	5609	MAP2K7
KEGG_MAPK_SIGNALING_PATHWAY	5922	RASA2
KEGG_MAPK_SIGNALING_PATHWAY	23542	MAPK8IP2
KEGG_MAPK_SIGNALING_PATHWAY	5923	RASGRF1
KEGG_MAPK_SIGNALING_PATHWAY	5607	MAP2K5
KEGG_MAPK_SIGNALING_PATHWAY	5924	RASGRF2
KEGG_MAPK_SIGNALING_PATHWAY	2264	FGFR4
KEGG_MAPK_SIGNALING_PATHWAY	5608	MAP2K6
KEGG_MAPK_SIGNALING_PATHWAY	23162	MAPK8IP3
KEGG_MAPK_SIGNALING_PATHWAY	9064	MAP3K6
KEGG_MAPK_SIGNALING_PATHWAY	836	CASP3
KEGG_MAPK_SIGNALING_PATHWAY	7786	MAP3K12
KEGG_MAPK_SIGNALING_PATHWAY	2261	FGFR3
KEGG_MAPK_SIGNALING_PATHWAY	2260	FGFR1
KEGG_MAPK_SIGNALING_PATHWAY	5921	RASA1
KEGG_MAPK_SIGNALING_PATHWAY	2259	FGF14
KEGG_MAPK_SIGNALING_PATHWAY	6196	RPS6KA2
KEGG_MAPK_SIGNALING_PATHWAY	6197	RPS6KA3
KEGG_MAPK_SIGNALING_PATHWAY	8822	FGF17
KEGG_MAPK_SIGNALING_PATHWAY	8823	FGF16
KEGG_MAPK_SIGNALING_PATHWAY	2255	FGF10
KEGG_MAPK_SIGNALING_PATHWAY	2885	GRB2
KEGG_MAPK_SIGNALING_PATHWAY	2256	FGF11
KEGG_MAPK_SIGNALING_PATHWAY	2257	FGF12
KEGG_MAPK_SIGNALING_PATHWAY	2258	FGF13
KEGG_MAPK_SIGNALING_PATHWAY	5319	PLA2G1B
KEGG_MAPK_SIGNALING_PATHWAY	6195	RPS6KA1
KEGG_MAPK_SIGNALING_PATHWAY	7867	MAPKAPK3
KEGG_MAPK_SIGNALING_PATHWAY	8517	IKBKG
KEGG_MAPK_SIGNALING_PATHWAY	3265	HRAS
KEGG_MAPK_SIGNALING_PATHWAY	10369	CACNG2
KEGG_MAPK_SIGNALING_PATHWAY	8074	FGF23
KEGG_MAPK_SIGNALING_PATHWAY	10368	CACNG3
KEGG_MAPK_SIGNALING_PATHWAY	2872	MKNK2
KEGG_MAPK_SIGNALING_PATHWAY	8817	FGF18
KEGG_MAPK_SIGNALING_PATHWAY	6789	STK4
KEGG_MAPK_SIGNALING_PATHWAY	6788	STK3
KEGG_MAPK_SIGNALING_PATHWAY	9479	MAPK8IP1
KEGG_MAPK_SIGNALING_PATHWAY	4342	MOS
KEGG_MAPK_SIGNALING_PATHWAY	5906	RAP1A
KEGG_MAPK_SIGNALING_PATHWAY	4137	MAPT
KEGG_MAPK_SIGNALING_PATHWAY	5908	RAP1B
KEGG_MAPK_SIGNALING_PATHWAY	5532	PPP3CB
KEGG_MAPK_SIGNALING_PATHWAY	5530	PPP3CA
KEGG_MAPK_SIGNALING_PATHWAY	8912	CACNA1H
KEGG_MAPK_SIGNALING_PATHWAY	8913	CACNA1G
KEGG_MAPK_SIGNALING_PATHWAY	8911	CACNA1I
KEGG_MAPK_SIGNALING_PATHWAY	468	ATF4
KEGG_MAPK_SIGNALING_PATHWAY	10454	TAB1
KEGG_MAPK_SIGNALING_PATHWAY	2353	FOS
KEGG_MAPK_SIGNALING_PATHWAY	9344	TAOK2
KEGG_MAPK_SIGNALING_PATHWAY	27330	RPS6KA6
KEGG_MAPK_SIGNALING_PATHWAY	5535	PPP3R2
KEGG_MAPK_SIGNALING_PATHWAY	59283	CACNG8
KEGG_MAPK_SIGNALING_PATHWAY	5536	PPP5C
KEGG_MAPK_SIGNALING_PATHWAY	5533	PPP3CC
KEGG_MAPK_SIGNALING_PATHWAY	59285	CACNG6
KEGG_MAPK_SIGNALING_PATHWAY	5534	PPP3R1
KEGG_MAPK_SIGNALING_PATHWAY	59284	CACNG7
KEGG_MAPK_SIGNALING_PATHWAY	6416	MAP2K4
KEGG_MAPK_SIGNALING_PATHWAY	1386	ATF2
KEGG_MAPK_SIGNALING_PATHWAY	5159	PDGFRB
KEGG_MAPK_SIGNALING_PATHWAY	8681	JMJD7-PLA2G4B
KEGG_MAPK_SIGNALING_PATHWAY	8491	MAP4K3
KEGG_MAPK_SIGNALING_PATHWAY	8398	PLA2G6
KEGG_MAPK_SIGNALING_PATHWAY	30814	PLA2G2E
KEGG_MAPK_SIGNALING_PATHWAY	8399	PLA2G10
KEGG_MAPK_SIGNALING_PATHWAY	9448	MAP4K4
KEGG_MAPK_SIGNALING_PATHWAY	9252	RPS6KA5
KEGG_MAPK_SIGNALING_PATHWAY	673	BRAF
KEGG_MAPK_SIGNALING_PATHWAY	3551	IKBKB
KEGG_MAPK_SIGNALING_PATHWAY	100137049	PLA2G4B
KEGG_MAPK_SIGNALING_PATHWAY	4296	MAP3K11
KEGG_MAPK_SIGNALING_PATHWAY	9254	CACNA2D2
KEGG_MAPK_SIGNALING_PATHWAY	3552	IL1A
KEGG_MAPK_SIGNALING_PATHWAY	64600	PLA2G2F
KEGG_MAPK_SIGNALING_PATHWAY	1616	DAXX
KEGG_MAPK_SIGNALING_PATHWAY	10000	AKT3
KEGG_MAPK_SIGNALING_PATHWAY	10912	GADD45G
KEGG_MAPK_SIGNALING_PATHWAY	26281	FGF20
KEGG_MAPK_SIGNALING_PATHWAY	5971	RELB
KEGG_MAPK_SIGNALING_PATHWAY	8550	MAPKAPK5
KEGG_MAPK_SIGNALING_PATHWAY	6300	MAPK12
KEGG_MAPK_SIGNALING_PATHWAY	5970	RELA
KEGG_MAPK_SIGNALING_PATHWAY	2768	GNA12
KEGG_MAPK_SIGNALING_PATHWAY	3312	HSPA8
KEGG_MAPK_SIGNALING_PATHWAY	3315	HSPB1
KEGG_MAPK_SIGNALING_PATHWAY	5801	PTPRR
KEGG_MAPK_SIGNALING_PATHWAY	8649	LAMTOR3
KEGG_MAPK_SIGNALING_PATHWAY	1647	GADD45A
KEGG_MAPK_SIGNALING_PATHWAY	4803	NGF
KEGG_MAPK_SIGNALING_PATHWAY	1649	DDIT3
KEGG_MAPK_SIGNALING_PATHWAY	9020	MAP3K14
KEGG_MAPK_SIGNALING_PATHWAY	57551	TAOK1
KEGG_MAPK_SIGNALING_PATHWAY	5154	PDGFA
KEGG_MAPK_SIGNALING_PATHWAY	27006	FGF22
KEGG_MAPK_SIGNALING_PATHWAY	5155	PDGFB
KEGG_MAPK_SIGNALING_PATHWAY	51701	NLK
KEGG_MAPK_SIGNALING_PATHWAY	5156	PDGFRA
KEGG_MAPK_SIGNALING_PATHWAY	5566	PRKACA
KEGG_MAPK_SIGNALING_PATHWAY	5567	PRKACB
KEGG_MAPK_SIGNALING_PATHWAY	5058	PAK1
KEGG_MAPK_SIGNALING_PATHWAY	5568	PRKACG
KEGG_MAPK_SIGNALING_PATHWAY	1398	CRK
KEGG_MAPK_SIGNALING_PATHWAY	994	CDC25B
KEGG_MAPK_SIGNALING_PATHWAY	1399	CRKL
KEGG_MAPK_SIGNALING_PATHWAY	9175	MAP3K13
KEGG_MAPK_SIGNALING_PATHWAY	26279	PLA2G2D
KEGG_MAPK_SIGNALING_PATHWAY	998	CDC42
KEGG_MAPK_SIGNALING_PATHWAY	10125	RASGRP1
KEGG_MAPK_SIGNALING_PATHWAY	781	CACNA2D1
KEGG_MAPK_SIGNALING_PATHWAY	782	CACNB1
KEGG_MAPK_SIGNALING_PATHWAY	6722	SRF
KEGG_MAPK_SIGNALING_PATHWAY	783	CACNB2
KEGG_MAPK_SIGNALING_PATHWAY	6655	SOS2
KEGG_MAPK_SIGNALING_PATHWAY	784	CACNB3
KEGG_MAPK_SIGNALING_PATHWAY	785	CACNB4
KEGG_MAPK_SIGNALING_PATHWAY	1147	CHUK
KEGG_MAPK_SIGNALING_PATHWAY	786	CACNG1
KEGG_MAPK_SIGNALING_PATHWAY	5579	PRKCB
KEGG_MAPK_SIGNALING_PATHWAY	5894	RAF1
KEGG_MAPK_SIGNALING_PATHWAY	5578	PRKCA
KEGG_MAPK_SIGNALING_PATHWAY	7124	TNF
KEGG_MAPK_SIGNALING_PATHWAY	5062	PAK2
KEGG_MAPK_SIGNALING_PATHWAY	8569	MKNK1
KEGG_MAPK_SIGNALING_PATHWAY	50487	PLA2G3
KEGG_MAPK_SIGNALING_PATHWAY	5582	PRKCG
KEGG_MAPK_SIGNALING_PATHWAY	5778	PTPN7
KEGG_MAPK_SIGNALING_PATHWAY	9693	RAPGEF2
KEGG_MAPK_SIGNALING_PATHWAY	3305	HSPA1L
KEGG_MAPK_SIGNALING_PATHWAY	773	CACNA1A
KEGG_MAPK_SIGNALING_PATHWAY	3304	HSPA1B
KEGG_MAPK_SIGNALING_PATHWAY	5880	RAC2
KEGG_MAPK_SIGNALING_PATHWAY	3306	HSPA2
KEGG_MAPK_SIGNALING_PATHWAY	776	CACNA1D
KEGG_MAPK_SIGNALING_PATHWAY	777	CACNA1E
KEGG_MAPK_SIGNALING_PATHWAY	5881	RAC3
KEGG_MAPK_SIGNALING_PATHWAY	774	CACNA1B
KEGG_MAPK_SIGNALING_PATHWAY	3303	HSPA1A
KEGG_MAPK_SIGNALING_PATHWAY	84647	PLA2G12B
KEGG_MAPK_SIGNALING_PATHWAY	775	CACNA1C
KEGG_MAPK_SIGNALING_PATHWAY	1850	DUSP8
KEGG_MAPK_SIGNALING_PATHWAY	778	CACNA1F
KEGG_MAPK_SIGNALING_PATHWAY	779	CACNA1S
KEGG_MAPK_SIGNALING_PATHWAY	11184	MAP4K1
KEGG_MAPK_SIGNALING_PATHWAY	7132	TNFRSF1A
KEGG_MAPK_SIGNALING_PATHWAY	1852	DUSP9
KEGG_MAPK_SIGNALING_PATHWAY	5494	PPM1A
KEGG_MAPK_SIGNALING_PATHWAY	5495	PPM1B
KEGG_MAPK_SIGNALING_PATHWAY	5595	MAPK3
KEGG_MAPK_SIGNALING_PATHWAY	8986	RPS6KA4
KEGG_MAPK_SIGNALING_PATHWAY	93589	CACNA2D4
KEGG_MAPK_SIGNALING_PATHWAY	3310	HSPA6
KEGG_MAPK_SIGNALING_PATHWAY	5598	MAPK7
KEGG_MAPK_SIGNALING_PATHWAY	9965	FGF19
KEGG_MAPK_SIGNALING_PATHWAY	5879	RAC1
KEGG_MAPK_SIGNALING_PATHWAY	6654	SOS1
KEGG_MAPK_SIGNALING_PATHWAY	5594	MAPK1
KEGG_MAPK_SIGNALING_PATHWAY	11072	DUSP14
KEGG_MAPK_SIGNALING_PATHWAY	5871	MAP4K2
KEGG_MAPK_SIGNALING_PATHWAY	5599	MAPK8
KEGG_MAPK_SIGNALING_PATHWAY	1956	EGFR
KEGG_MAPK_SIGNALING_PATHWAY	9261	MAPKAPK2
KEGG_MAPK_SIGNALING_PATHWAY	1950	EGF
KEGG_MAPK_SIGNALING_PATHWAY	6237	RRAS
KEGG_MAPK_SIGNALING_PATHWAY	51347	TAOK3
KEGG_MAPK_SIGNALING_PATHWAY	55970	GNG12
KEGG_MAPK_SIGNALING_PATHWAY	4909	NTF4
KEGG_MAPK_SIGNALING_PATHWAY	3553	IL1B
KEGG_MAPK_SIGNALING_PATHWAY	22808	MRAS
KEGG_MAPK_SIGNALING_PATHWAY	4908	NTF3
KEGG_MAPK_SIGNALING_PATHWAY	3554	IL1R1
KEGG_MAPK_SIGNALING_PATHWAY	7157	TP53
KEGG_MAPK_SIGNALING_PATHWAY	355	FAS
KEGG_MAPK_SIGNALING_PATHWAY	3164	NR4A1
KEGG_MAPK_SIGNALING_PATHWAY	391013	PLA2G2C
KEGG_MAPK_SIGNALING_PATHWAY	356	FASLG
KEGG_MAPK_SIGNALING_PATHWAY	4915	NTRK2
KEGG_MAPK_SIGNALING_PATHWAY	4914	NTRK1
KEGG_MAPK_SIGNALING_PATHWAY	11261	CHP1
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	2147	F2
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	2149	F2R
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	7450	VWF
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	3827	KNG1
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	2244	FGB
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	5327	PLAT
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	3053	SERPIND1
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	4153	MBL2
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	2152	F3
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	2153	F5
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	5265	SERPINA1
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	5329	PLAUR
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	2155	F7
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	5328	PLAU
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	2159	F10
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	2158	F9
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	7035	TFPI
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	2157	F8
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	3818	KLKB1
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	1380	CR2
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	5648	MASP1
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	735	C9
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	2	A2M
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	1378	CR1
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	2161	F12
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	2162	F13A1
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	2160	F11
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	731	C8A
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	2165	F13B
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	730	C7
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	733	C8G
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	732	C8B
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	966	CD59
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	5104	SERPINA5
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	2266	FGG
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	1604	CD55
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	729	C6
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	728	C5AR1
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	727	C5
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	623	BDKRB1
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	725	C4BPB
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	722	C4BPA
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	721	C4B
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	720	C4A
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	624	BDKRB2
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	3075	CFH
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	629	CFB
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	1361	CPB2
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	4179	CD46
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	5627	PROS1
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	5345	SERPINF2
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	5624	PROC
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	2243	FGA
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	5054	SERPINE1
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	5340	PLG
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	717	C2
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	462	SERPINC1
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	716	C1S
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	719	C3AR1
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	718	C3
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	713	C1QB
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	1675	CFD
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	712	C1QA
