pathway	entrezgene	hgnc_symbol
KEGG_SPHINGOLIPID_METABOLISM	8612	PLPP2
KEGG_SPHINGOLIPID_METABOLISM	6609	SMPD1
KEGG_SPHINGOLIPID_METABOLISM	9331	B4GALT6
KEGG_SPHINGOLIPID_METABOLISM	9517	SPTLC2
KEGG_SPHINGOLIPID_METABOLISM	10558	SPTLC1
KEGG_SPHINGOLIPID_METABOLISM	55512	SMPD3
KEGG_SPHINGOLIPID_METABOLISM	2531	KDSR
KEGG_SPHINGOLIPID_METABOLISM	7368	UGT8
KEGG_SPHINGOLIPID_METABOLISM	56624	ASAH2
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	805	CALM2
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	800	CALD1
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	801	CALM1
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	1579	CYP4A11
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	10203	CALCRL
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	5739	PTGIR
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	94274	PPP1R14A
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	8681	JMJD7-PLA2G4B
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	6093	ROCK1
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	8398	PLA2G6
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	30814	PLA2G2E
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	10335	MRVI1
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	8399	PLA2G10
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	673	BRAF
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	3710	ITPR3
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	100137049	PLA2G4B
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	140465	MYL6B
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	64600	PLA2G2F
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	1909	EDNRA
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	2768	GNA12
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	2767	GNA11
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	10672	GNA13
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	5613	PRKX
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	2977	GUCY1A2
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	4638	MYLK
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	109	ADCY3
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	4637	MYL6
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	51806	CALML5
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	108	ADCY2
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	107	ADCY1
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	123745	PLA2G4E
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	27094	KCNMB3
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	5566	PRKACA
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	2776	GNAQ
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	5567	PRKACB
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	5568	PRKACG
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	2778	GNAS
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	810	CALML3
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	26279	PLA2G2D
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	81579	PLA2G12A
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	185	AGTR1
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	4629	MYH11
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	808	CALM3
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	5330	PLCB2
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	10242	KCNMB2
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	114	ADCY8
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	23236	PLCB1
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	115	ADCY9
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	4660	PPP1R12B
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	112	ADCY6
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	113	ADCY7
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	5579	PRKCB
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	5894	RAF1
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	5331	PLCB3
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	5578	PRKCA
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	111	ADCY5
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	5332	PLCB4
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	10398	MYL9
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	9826	ARHGEF11
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	3779	KCNMB1
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	3778	KCNMA1
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	387	RHOA
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	50487	PLA2G3
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	4659	PPP1R12A
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	5582	PRKCG
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	5583	PRKCH
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	5580	PRKCD
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	5581	PRKCE
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	5320	PLA2G2A
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	5605	MAP2K2
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	776	CACNA1D
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	5321	PLA2G4A
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	5588	PRKCQ
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	5322	PLA2G5
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	84647	PLA2G12B
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	5604	MAP2K1
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	775	CACNA1C
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	23365	ARHGEF12
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	85366	MYLK2
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	778	CACNA1F
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	779	CACNA1S
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	196883	ADCY4
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	5501	PPP1CC
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	5499	PPP1CA
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	5500	PPP1CB
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	2983	GUCY1B1
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	5595	MAPK3
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	2982	GUCY1A1
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	72	ACTG2
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	5592	PRKG1
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	5319	PLA2G1B
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	5594	MAPK1
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	135	ADORA2A
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	10268	RAMP3
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	10267	RAMP1
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	59	ACTA2
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	10266	RAMP2
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	3708	ITPR1
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	136	ADORA2B
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	3709	ITPR2
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	369	ARAF
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	284541	CYP4A22
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	4882	NPR2
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	552	AVPR1A
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	553	AVPR1B
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	9475	ROCK2
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	4881	NPR1
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	146	ADRA1D
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	147	ADRA1B
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	148	ADRA1A
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	27345	KCNMB4
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	391013	PLA2G2C
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	9138	ARHGEF1
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	91807	MYLK3
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	163688	CALML6
KEGG_WNT_SIGNALING_PATHWAY	3725	JUN
KEGG_WNT_SIGNALING_PATHWAY	4041	LRP5
KEGG_WNT_SIGNALING_PATHWAY	4040	LRP6
KEGG_WNT_SIGNALING_PATHWAY	5535	PPP3R2
KEGG_WNT_SIGNALING_PATHWAY	6423	SFRP2
KEGG_WNT_SIGNALING_PATHWAY	6422	SFRP1
KEGG_WNT_SIGNALING_PATHWAY	5533	PPP3CC
KEGG_WNT_SIGNALING_PATHWAY	81839	VANGL1
KEGG_WNT_SIGNALING_PATHWAY	5534	PPP3R1
KEGG_WNT_SIGNALING_PATHWAY	8321	FZD1
KEGG_WNT_SIGNALING_PATHWAY	8322	FZD4
KEGG_WNT_SIGNALING_PATHWAY	10297	APC2
KEGG_WNT_SIGNALING_PATHWAY	8323	FZD6
KEGG_WNT_SIGNALING_PATHWAY	8324	FZD7
KEGG_WNT_SIGNALING_PATHWAY	59343	SENP2
KEGG_WNT_SIGNALING_PATHWAY	8325	FZD8
KEGG_WNT_SIGNALING_PATHWAY	51176	LEF1
KEGG_WNT_SIGNALING_PATHWAY	1387	CREBBP
KEGG_WNT_SIGNALING_PATHWAY	8326	FZD9
KEGG_WNT_SIGNALING_PATHWAY	144165	PRICKLE1
KEGG_WNT_SIGNALING_PATHWAY	1488	CTBP2
KEGG_WNT_SIGNALING_PATHWAY	6093	ROCK1
KEGG_WNT_SIGNALING_PATHWAY	1487	CTBP1
KEGG_WNT_SIGNALING_PATHWAY	7484	WNT9B
KEGG_WNT_SIGNALING_PATHWAY	7483	WNT9A
KEGG_WNT_SIGNALING_PATHWAY	56998	CTNNBIP1
KEGG_WNT_SIGNALING_PATHWAY	23500	DAAM2
KEGG_WNT_SIGNALING_PATHWAY	79718	TBL1XR1
KEGG_WNT_SIGNALING_PATHWAY	4316	MMP7
KEGG_WNT_SIGNALING_PATHWAY	9350	CER1
KEGG_WNT_SIGNALING_PATHWAY	6885	MAP3K7
KEGG_WNT_SIGNALING_PATHWAY	57216	VANGL2
KEGG_WNT_SIGNALING_PATHWAY	7482	WNT2B
KEGG_WNT_SIGNALING_PATHWAY	7481	WNT11
KEGG_WNT_SIGNALING_PATHWAY	7480	WNT10B
KEGG_WNT_SIGNALING_PATHWAY	27123	DKK2
KEGG_WNT_SIGNALING_PATHWAY	63928	CHP2
KEGG_WNT_SIGNALING_PATHWAY	8312	AXIN1
KEGG_WNT_SIGNALING_PATHWAY	8313	AXIN2
KEGG_WNT_SIGNALING_PATHWAY	27121	DKK4
KEGG_WNT_SIGNALING_PATHWAY	10725	NFAT5
KEGG_WNT_SIGNALING_PATHWAY	4609	MYC
KEGG_WNT_SIGNALING_PATHWAY	64321	SOX17
KEGG_WNT_SIGNALING_PATHWAY	1457	CSNK2A1
KEGG_WNT_SIGNALING_PATHWAY	1459	CSNK2A2
KEGG_WNT_SIGNALING_PATHWAY	4776	NFATC4
KEGG_WNT_SIGNALING_PATHWAY	1452	CSNK1A1
KEGG_WNT_SIGNALING_PATHWAY	4775	NFATC3
KEGG_WNT_SIGNALING_PATHWAY	1454	CSNK1E
KEGG_WNT_SIGNALING_PATHWAY	8945	BTRC
KEGG_WNT_SIGNALING_PATHWAY	5613	PRKX
KEGG_WNT_SIGNALING_PATHWAY	6500	SKP1
KEGG_WNT_SIGNALING_PATHWAY	23291	FBXW11
KEGG_WNT_SIGNALING_PATHWAY	9978	RBX1
KEGG_WNT_SIGNALING_PATHWAY	1460	CSNK2B
KEGG_WNT_SIGNALING_PATHWAY	6477	SIAH1
KEGG_WNT_SIGNALING_PATHWAY	90665	TBL1Y
KEGG_WNT_SIGNALING_PATHWAY	81029	WNT5B
KEGG_WNT_SIGNALING_PATHWAY	595	CCND1
KEGG_WNT_SIGNALING_PATHWAY	815	CAMK2A
KEGG_WNT_SIGNALING_PATHWAY	51701	NLK
KEGG_WNT_SIGNALING_PATHWAY	816	CAMK2B
KEGG_WNT_SIGNALING_PATHWAY	817	CAMK2D
KEGG_WNT_SIGNALING_PATHWAY	818	CAMK2G
KEGG_WNT_SIGNALING_PATHWAY	5566	PRKACA
KEGG_WNT_SIGNALING_PATHWAY	324	APC
KEGG_WNT_SIGNALING_PATHWAY	5567	PRKACB
KEGG_WNT_SIGNALING_PATHWAY	5568	PRKACG
KEGG_WNT_SIGNALING_PATHWAY	51384	WNT16
KEGG_WNT_SIGNALING_PATHWAY	23002	DAAM1
KEGG_WNT_SIGNALING_PATHWAY	57680	CHD8
KEGG_WNT_SIGNALING_PATHWAY	10023	FRAT1
KEGG_WNT_SIGNALING_PATHWAY	27101	CACYBP
KEGG_WNT_SIGNALING_PATHWAY	894	CCND2
KEGG_WNT_SIGNALING_PATHWAY	4773	NFATC2
KEGG_WNT_SIGNALING_PATHWAY	4772	NFATC1
KEGG_WNT_SIGNALING_PATHWAY	896	CCND3
KEGG_WNT_SIGNALING_PATHWAY	5330	PLCB2
KEGG_WNT_SIGNALING_PATHWAY	23236	PLCB1
KEGG_WNT_SIGNALING_PATHWAY	122011	CSNK1A1L
KEGG_WNT_SIGNALING_PATHWAY	5579	PRKCB
KEGG_WNT_SIGNALING_PATHWAY	5331	PLCB3
KEGG_WNT_SIGNALING_PATHWAY	5578	PRKCA
KEGG_WNT_SIGNALING_PATHWAY	5332	PLCB4
KEGG_WNT_SIGNALING_PATHWAY	11197	WIF1
KEGG_WNT_SIGNALING_PATHWAY	166336	PRICKLE2
KEGG_WNT_SIGNALING_PATHWAY	64840	PORCN
KEGG_WNT_SIGNALING_PATHWAY	387	RHOA
KEGG_WNT_SIGNALING_PATHWAY	23401	FRAT2
KEGG_WNT_SIGNALING_PATHWAY	5582	PRKCG
KEGG_WNT_SIGNALING_PATHWAY	5601	MAPK9
KEGG_WNT_SIGNALING_PATHWAY	5602	MAPK10
KEGG_WNT_SIGNALING_PATHWAY	89780	WNT3A
KEGG_WNT_SIGNALING_PATHWAY	1857	DVL3
